"U.S. Border Patrol Blaine and Spokane Sectors' Processed Subjects in I-44 Events"||||||||||
"January 1, 2012 - June 30, 2019"||||||||||
"Data includes Deportable and Non-Deportable Processed Subjects"||||||||||
"Data Source: EID (Unofficial) as of 9/30/19"||||||||||
||||||||||
||||||||||
"APPR_DT_TIME"|"SECTOR"|"APP_AGE"|"GENDER"|"COMPLEXION"|"HAIR_COLOR"|"EYE_COLOR"|"CITIZENSHIP"|"STATUS_WHEN_FOUND"|"CRIMINAL_ALIEN"|"DEPORTABLE"
7/1/2012 5:46:00 PM|"BLW"|26|"Male"||"BRO"|"XXX"|"CZECH REPUBLIC"||"N"|"N"
7/2/2012 4:19:00 AM|"BLW"|37|"Female"||"BRO"|"BRO"|"UNITED STATES"||"N"|"N"
7/2/2012 12:38:00 PM|"SPW"|29|"Male"|"MED"|"BLK"|"BRO"|"GUATEMALA"|"IN INSTITUTION"|"N"|"Y"
7/2/2012 2:09:00 PM|"SPW"|31|"Male"|"MED"|"BLK"|"BRO"|"MEXICO"|"IN INSTITUTION"|"N"|"Y"
7/2/2012 6:16:00 PM|"SPW"|23|"Female"||"BLN"|"BLU"|"UNITED STATES"||"N"|"N"
7/2/2012 6:16:00 PM|"SPW"|34|"Male"||"BRO"|"BRO"|"UNITED STATES"||"N"|"N"
7/2/2012 10:55:00 PM|"BLW"|25|"Female"|"MED"|"BLK"|"BRO"|"INDIA"|"TRAVEL/SEEKING"|"N"|"Y"
7/2/2012 10:55:00 PM|"BLW"|24|"Male"|"MED"|"BLK"|"BRO"|"INDIA"|"TRAVEL/SEEKING"|"N"|"Y"
7/2/2012 10:55:00 PM|"BLW"|2|"Male"|"MED"|"BLK"|"BRO"|"INDIA"|"TRAVEL/SEEKING"|"N"|"Y"
7/2/2012 10:55:00 PM|"BLW"|32|"Male"||"BLK"|"BLK"|"INDIA"||"N"|"N"
7/5/2012 6:13:00 PM|"BLW"|23|"Male"||"BRO"|"HAZ"|"UNITED STATES"||"N"|"N"
7/6/2012 1:05:00 PM|"BLW"|21|"Male"||"BRO"|"BLU"|"CANADA"|"TRAVEL/SEEKING"|"N"|"Y"
7/7/2012 6:30:00 PM|"BLW"|57|"Male"||"GRY"|"BRO"|"UNITED STATES"||"N"|"N"
7/9/2012 10:16:00 PM|"BLW"|67|"Male"||"WHI"|"BLU"|"UNITED STATES"||"N"|"N"
7/10/2012 1:30:00 PM|"SPW"|19|"Male"|"MED"|"BLK"|"BRO"|"MEXICO"|"IN INSTITUTION"|"N"|"Y"
7/11/2012 12:02:00 PM|"SPW"|31|"Male"|"MED"|"BRO"|"BRO"|"MEXICO"|"CONSTRUCTION"|"N"|"Y"
7/11/2012 12:02:00 PM|"SPW"|31|"Male"|"MED"|"BRO"|"BRO"|"MEXICO"|"CONSTRUCTION"|"N"|"Y"
7/11/2012 12:02:00 PM|"SPW"|27|"Male"|"MED"|"BRO"|"BRO"|"MEXICO"|"CONSTRUCTION"|"N"|"Y"
7/13/2012 12:00:00 AM|"SPW"|23|"Male"||||"UNITED STATES"||"N"|"N"
7/13/2012 4:30:00 AM|"SPW"|34|"Male"|"MED"|"BLK"|"BRO"|"MEXICO"|"TRAVEL/SEEKING"|"N"|"Y"
7/13/2012 4:57:00 AM|"SPW"|41|"Male"|"MED"|"BLK"|"BRO"|"MEXICO"|"TRAVEL/SEEKING"|"N"|"Y"
7/13/2012 1:57:00 PM|"SPW"|42|"Female"||||"UNITED STATES"||"N"|"N"
7/13/2012 1:57:00 PM|"SPW"|23|"Unknown"||||"UNITED STATES"||"N"|"N"
7/13/2012 9:00:00 PM|"SPW"|30|"Female"||"BLK"||"UNITED STATES"||"N"|"N"
7/13/2012 9:00:00 PM|"SPW"||"Male"||||"UNITED STATES"||"N"|"N"
7/15/2012 5:20:00 AM|"BLW"|17|"Male"||"BRO"|"BRO"|"UNITED STATES"||"N"|"N"
7/17/2012 8:55:00 AM|"SPW"|22|"Male"|"MED"|"BLK"|"BRO"|"MEXICO"|"IN INSTITUTION"|"N"|"Y"
7/17/2012 10:45:00 PM|"BLW"|29|"Male"||||"UNITED STATES"||"N"|"N"
7/19/2012 11:27:00 AM|"SPW"|21|"Male"||"BRO"|"BRO"|"UNITED STATES"||"N"|"N"
7/19/2012 12:03:00 PM|"SPW"|28|"Male"||"BRO"|"BRO"|"UNITED STATES"||"N"|"N"
7/21/2012 7:29:00 AM|"SPW"|35|"Male"||||"UNITED STATES"||"N"|"N"
7/23/2012 7:30:00 PM|"SPW"|24|"Male"||"BLK"|"BRO"|"MEXICO"||"N"|"N"
7/25/2012 6:00:00 AM|"SPW"|32|"Male"||"WHI"||"UNITED STATES"||"N"|"N"
7/25/2012 6:00:00 AM|"SPW"||"Unknown"||||"UNITED STATES"||"N"|"N"
7/25/2012 9:30:00 AM|"BLW"|27|"Male"|"MED"|"BLK"|"BRO"|"MEXICO"|"IN TRAVEL"|"N"|"Y"
7/25/2012 2:57:00 PM|"SPW"|31|"Male"||"BRO"|"BRO"|"UNITED STATES"||"N"|"N"
7/27/2012 12:00:00 PM|"BLW"|20|"Male"||"BRO"||"CANADA"||"N"|"N"
7/27/2012 12:00:00 PM|"BLW"|20|"Female"||"RED"|"GRY"|"CANADA"||"N"|"N"
7/27/2012 7:45:00 PM|"BLW"|35|"Female"||"BLN"||"UNITED STATES"||"N"|"N"
7/28/2012 11:30:00 AM|"SPW"|47|"Male"|"MED"|"BRO"|"HAZ"|"CANADA"||"N"|"N"
7/28/2012 3:23:00 PM|"BLW"|23|"Male"|"MED"|"BLK"|"BRO"|"AFGHANISTAN"|"IN TRAVEL"|"N"|"Y"
7/31/2012 8:25:00 AM|"BLW"|29|"Female"||"BRO"|"GRN"|"UNITED STATES"||"N"|"N"
7/31/2012 8:25:00 AM|"BLW"|52|"Male"||"BRO"|"GRN"|"UNITED STATES"||"N"|"N"
8/1/2012 1:15:00 AM|"BLW"|28|"Male"|"MED"|"BLK"|"BRO"|"INDIA"|"TRAVEL/SEEKING"|"N"|"Y"
8/1/2012 1:15:00 AM|"BLW"|33|"Female"|"MED"|"BLK"|"BRO"|"INDIA"|"TRAVEL/SEEKING"|"N"|"Y"
8/1/2012 1:15:00 AM|"BLW"|27|"Female"|"MED"|"BLK"|"BRO"|"INDIA"|"TRAVEL/SEEKING"|"N"|"Y"
8/1/2012 1:15:00 AM|"BLW"|33|"Male"|"MED"|"BLK"|"BRO"|"INDIA"|"TRAVEL/SEEKING"|"N"|"Y"
8/1/2012 1:15:00 AM|"BLW"|36|"Male"||"BLN"|"HAZ"|"UNITED STATES"||"N"|"N"
8/1/2012 2:15:00 AM|"BLW"|26|"Male"|"MED"|"BLK"|"BRO"|"INDIA"|"TRAVEL/SEEKING"|"N"|"Y"
8/3/2012 11:59:00 PM|"BLW"|42|"Male"|"LGT"|"BRO"|"BRO"|"CANADA"|"IN TRAVEL"|"N"|"Y"
8/3/2012 11:59:00 PM|"BLW"|43|"Male"|"MED"|"BLK"|"BRO"|"INDIA"|"TRAVEL/SEEKING"|"N"|"Y"
8/3/2012 11:59:00 PM|"BLW"|49|"Male"|"MED"|"BLK"|"BRO"|"INDIA"|"TRAVEL/SEEKING"|"N"|"Y"
8/3/2012 11:59:00 PM|"BLW"|20|"Male"|"MED"|"BLK"|"BRO"|"INDIA"|"TRAVEL/SEEKING"|"N"|"Y"
8/3/2012 11:59:00 PM|"BLW"|37|"Female"|"MED"|"BLK"|"BRO"|"INDIA"|"TRAVEL/SEEKING"|"N"|"Y"
8/3/2012 11:59:00 PM|"BLW"|37|"Male"|"MED"|"BLK"|"BRO"|"INDIA"|"TRAVEL/SEEKING"|"N"|"Y"
8/4/2012 11:36:00 AM|"SPW"|30|"Male"|"MED"|"BLK"|"BRO"|"MEXICO"|"IN INSTITUTION"|"N"|"Y"
8/7/2012 10:30:00 PM|"BLW"|20|"Male"||"BLK"|"BRO"|"UNITED STATES"||"N"|"N"
8/8/2012 4:21:00 PM|"SPW"|30|"Male"||"BLN"|"BLU"|"UNITED STATES"||"N"|"N"
8/9/2012 5:15:00 PM|"BLW"|20|"Female"||"BRO"|"BRO"|"UNITED STATES"||"N"|"N"
8/9/2012 10:45:00 PM|"BLW"|33|"Male"|||"HAZ"|"UNITED STATES"||"N"|"N"
8/12/2012 12:01:00 AM|"BLW"|32|"Male"||"BLK"|"BLU"|"UNITED STATES"||"N"|"N"
8/12/2012 10:41:00 AM|"BLW"|19|"Male"||"BLK"|"BRO"|"UNITED STATES"||"N"|"N"
8/12/2012 10:41:00 AM|"BLW"|16|"Male"||"BLK"|"BRO"|"UNITED STATES"||"N"|"N"
8/12/2012 6:45:00 PM|"SPW"|23|"Male"||"BRO"|"BRO"|"UNITED STATES"||"N"|"N"
8/12/2012 6:45:00 PM|"SPW"|22|"Female"||"BRO"|"HAZ"|"UNITED STATES"||"N"|"N"
8/12/2012 7:00:00 PM|"SPW"|23|"Male"||"BLN"|"BLU"|"UNITED STATES"||"N"|"N"
8/13/2012 10:45:00 AM|"SPW"|17|"Female"||"RED"|"BLU"|"CANADA"||"N"|"N"
8/14/2012 8:06:00 PM|"BLW"|25|"Male"|"MED"|"BLK"|"BRO"|"INDIA"|"TRAVEL/SEEKING"|"N"|"Y"
8/14/2012 8:06:00 PM|"BLW"|20|"Female"|"MED"|"BLK"|"BRO"|"INDIA"|"TRAVEL/SEEKING"|"N"|"Y"
8/14/2012 8:06:00 PM|"BLW"|61|"Male"||"BLD"|"BLK"|"UNITED STATES"||"N"|"N"
8/15/2012 9:15:00 AM|"SPW"|55|"Female"||||"UNITED STATES"||"N"|"N"
8/16/2012 11:51:00 AM|"SPW"|47|"Male"|"MED"|"BLK"|"BRO"|"MEXICO"|"IN INSTITUTION"|"N"|"Y"
8/17/2012 1:30:00 PM|"BLW"|20|"Male"|"MED"|"BLK"|"BRO"|"MEXICO"|"IN INSTITUTION"|"N"|"Y"
8/18/2012 7:30:00 PM|"BLW"|55|"Male"||"BRO"|"BLU"|"UNITED STATES"||"N"|"N"
8/20/2012 1:02:00 PM|"SPW"|49|"Male"|"MED"|"BLK"|"BRO"|"MEXICO"|"IN INSTITUTION"|"N"|"Y"
8/22/2012 3:35:00 PM|"BLW"|30|"Male"||"BRO"|"BRO"|"UNITED STATES"|"IN TRAVEL"|"N"|"N"
8/22/2012 7:51:00 PM|"BLW"|28|"Male"||"BLN"||"UNITED STATES"||"N"|"N"
8/22/2012 7:51:00 PM|"BLW"|32|"Female"||"RED"||"UNITED STATES"||"N"|"N"
8/22/2012 11:58:00 PM|"SPW"|26|"Male"|"MED"|"BLK"|"BRO"|"EL SALVADOR"|"TRAVEL/SEEKING"|"N"|"Y"
8/23/2012 7:30:00 PM|"BLW"|43|"Male"||"BRO"|"BRO"|"UNITED STATES"||"N"|"N"
8/23/2012 7:30:00 PM|"BLW"||"Unknown"||||"UNITED STATES"||"N"|"N"
8/26/2012 10:09:00 AM|"SPW"|30|"Male"|"MED"|"BLK"|"BRO"|"MEXICO"|"IN INSTITUTION"|"N"|"Y"
8/26/2012 10:34:00 AM|"SPW"|21|"Male"|"MED"|"BLK"|"BRO"|"MEXICO"|"IN INSTITUTION"|"N"|"Y"
8/27/2012 12:30:00 AM|"BLW"|48|"Male"||"BRO"|"BLU"|"UNITED STATES"||"N"|"N"
8/27/2012 9:20:00 PM|"BLW"|60|"Male"||"BLK"||"UNITED STATES"||"N"|"N"
8/27/2012 10:55:00 PM|"BLW"|45|"Male"||"BLK"|"BLK"|"INDIA"||"N"|"N"
8/27/2012 10:55:00 PM|"BLW"|39|"Female"||"BLK"|"BRO"|"INDIA"||"N"|"N"
8/27/2012 10:55:00 PM|"BLW"|17|"Male"||"BLK"|"BRO"|"INDIA"||"N"|"N"
8/29/2012 8:43:00 PM|"SPW"|30|"Male"|"LGT"|"BRO"|"BRO"|"CANADA"||"N"|"N"
8/30/2012 9:22:00 PM|"SPW"|29|"Male"||"BRO"||"UNITED STATES"||"N"|"N"
9/1/2012 9:21:00 PM|"BLW"|38|"Male"|"MBR"|"BLK"|"BLK"|"MEXICO"|"IN TRAVEL"|"N"|"Y"
9/3/2012 7:40:00 AM|"BLW"|53|"Male"|"MED"|"BLK"|"BRO"|"UNITED STATES"||"N"|"N"
9/3/2012 7:40:00 AM|"BLW"|18|"Unknown"||||"UNITED STATES"||"N"|"N"
9/4/2012 7:45:00 AM|"SPW"|26|"Male"|"MED"|"BLK"|"BRO"|"MEXICO"|"TRAVEL/SEEKING"|"N"|"Y"
9/4/2012 8:27:00 AM|"SPW"|26|"Male"|"MED"|"BLK"|"BRO"|"MEXICO"|"TRAVEL/SEEKING"|"N"|"Y"
9/5/2012 4:35:00 AM|"BLW"|51|"Male"||"GRY"|"BRO"|"UNITED STATES"|"IN TRAVEL"|"N"|"N"
9/7/2012 9:23:00 AM|"SPW"|41|"Male"|"MED"|"BLK"|"BRO"|"GUATEMALA"|"IN INSTITUTION"|"N"|"Y"
9/8/2012 1:30:00 PM|"BLW"|19|"Female"||"BRO"||"UNITED STATES"||"N"|"N"
9/8/2012 1:30:00 PM|"BLW"|22|"Male"||"BLK"|"BRO"|"UNITED STATES"||"N"|"N"
9/9/2012 6:00:00 PM|"BLW"|29|"Male"|||"BLU"|"UNITED STATES"||"N"|"N"
9/12/2012 7:00:00 PM|"BLW"|36|"Male"||"BRO"|"BRO"|"UNITED STATES"||"N"|"N"
9/12/2012 8:49:00 PM|"BLW"|33|"Male"|"MED"|"BLK"|"BRO"|"MEXICO"||"N"|"Y"
9/12/2012 9:06:00 PM|"BLW"|18|"Female"||"BRO"|"BRO"|"UNITED STATES"||"N"|"N"
9/12/2012 9:06:00 PM|"BLW"|23|"Male"||"BRO"|"BRO"|"UNITED STATES"||"N"|"N"
9/13/2012 12:50:00 PM|"BLW"|53|"Female"|"MED"|"BLK"|"BRO"|"CUBA"|"IN TRAVEL"|"N"|"N"
9/13/2012 12:50:00 PM|"BLW"|31|"Female"|"MED"|"BLK"|"BRO"|"UNITED STATES"|"IN TRAVEL"|"N"|"N"
9/13/2012 12:50:00 PM|"BLW"|62|"Female"|"MED"|"GRY"|"BRO"|"CUBA"|"TRAVEL/SEEKING"|"N"|"Y"
9/13/2012 12:50:00 PM|"BLW"|6|"Female"||"BRO"|"BRO"|"UNITED STATES"||"N"|"N"
9/13/2012 12:50:00 PM|"BLW"|4|"Female"||"BLK"|"BRO"|"UNITED STATES"||"N"|"N"
9/16/2012 10:00:00 AM|"BLW"|26|"Male"||"BLK"|"BRO"|"UNITED STATES"||"N"|"N"
9/16/2012 10:00:00 AM|"BLW"|34|"Male"||"BLK"|"BRO"|"MEXICO"||"N"|"N"
9/18/2012 12:56:00 AM|"BLW"|20|"Male"||"BRO"|"BRO"|"MEXICO"||"N"|"N"
9/20/2012 1:10:00 PM|"SPW"|34|"Male"||"BRO"|"XXX"|"UNITED STATES"||"N"|"N"
9/20/2012 3:46:00 PM|"BLW"|29|"Male"||"BRO"|"BRO"|"UNITED STATES"||"N"|"N"
9/23/2012 6:30:00 PM|"BLW"|40|"Male"|"LBR"|"BLK"|"BLK"|"CANADA"|"TRAVEL/SEEKING"|"N"|"Y"
9/23/2012 7:30:00 PM|"BLW"|38|"Male"|"MED"|"BLK"|"BRO"|"INDIA"|"IN TRAVEL"|"N"|"Y"
9/23/2012 7:30:00 PM|"BLW"|35|"Female"|"MED"|"BLK"|"BRO"|"INDIA"|"IN TRAVEL"|"N"|"Y"
9/23/2012 7:30:00 PM|"BLW"|15|"Male"|"MED"|"BLK"|"BRO"|"INDIA"|"IN TRAVEL"|"N"|"Y"
9/23/2012 7:30:00 PM|"BLW"|12|"Female"|"MED"|"BLK"|"BRO"|"INDIA"|"IN TRAVEL"|"N"|"Y"
9/23/2012 7:30:00 PM|"BLW"|39|"Male"||"BRO"|"BRO"|"UNITED STATES"||"N"|"N"
9/23/2012 8:00:00 PM|"BLW"|40|"Female"|"LBR"|"BLK"|"BLK"|"CHINA, PEOPLES REPUBLIC OF"||"N"|"Y"
9/25/2012 9:43:00 AM|"SPW"|24|"Male"|"MED"|"BLK"|"BRO"|"MEXICO"|"IN INSTITUTION"|"N"|"Y"
9/26/2012 4:00:00 PM|"SPW"|28|"Male"||||"UNITED STATES"||"N"|"N"
9/26/2012 6:30:00 PM|"SPW"|31|"Male"||"BRO"|"BLU"|"UNITED STATES"||"N"|"N"
9/26/2012 6:30:00 PM|"SPW"|27|"Female"||"BRO"|"BRO"|"UNITED STATES"||"N"|"N"
9/26/2012 7:30:00 PM|"SPW"|21|"Male"||||"UNITED STATES"||"N"|"N"
9/27/2012 5:00:00 PM|"SPW"|34|"Unknown"||||"UNITED STATES"||"N"|"N"
9/27/2012 5:22:00 PM|"BLW"|37|"Male"|"MED"|"BLK"|"BRO"|"MEXICO"|"IN TRAVEL"|"N"|"Y"
9/27/2012 5:22:00 PM|"BLW"|34|"Male"|"MED"|"BLK"|"BRO"|"MEXICO"|"IN TRAVEL"|"N"|"Y"
9/27/2012 7:30:00 PM|"SPW"|32|"Male"||||"UNITED STATES"||"N"|"N"
9/28/2012 3:30:00 PM|"BLW"||"Unknown"||||"UNKNOWN"||"N"|"N"
9/28/2012 9:28:00 PM|"BLW"|45|"Male"||"BRO"|"BLU"|"UNITED STATES"||"N"|"N"
9/29/2012 9:58:00 AM|"SPW"|32|"Male"|"MED"|"BLK"|"BRO"|"MEXICO"|"IN INSTITUTION"|"N"|"Y"
9/29/2012 7:10:00 PM|"BLW"|30|"Male"||"BRO"|"BRO"|"MEXICO"||"N"|"N"
9/30/2012 11:30:00 AM|"BLW"|16|"Male"|"MED"|"BLK"|"BRO"|"CANADA"|"TRAVEL/SEEKING"|"N"|"Y"
10/1/2012 4:30:00 PM|"BLW"|26|"Male"||"BLK"|"BRO"|"UNITED STATES"||"N"|"N"
10/5/2012 3:25:00 PM|"SPW"|22|"Male"||"BRO"|"BLU"|"UNITED STATES"||"N"|"N"
10/5/2012 3:40:00 PM|"SPW"|20|"Male"||"BRO"|"GRN"|"UNITED STATES"||"N"|"N"
10/8/2012 7:15:00 AM|"SPW"|54|"Male"||||"UNITED STATES"||"N"|"N"
10/8/2012 7:15:00 AM|"SPW"|64|"Male"||||"UNITED STATES"||"N"|"N"
10/13/2012 12:48:00 PM|"SPW"|32|"Male"||"BRO"|"BRO"|"UNITED STATES"||"N"|"N"
10/14/2012 7:00:00 PM|"BLW"|17|"Male"|||"BLU"|"UNITED STATES"||"N"|"N"
10/14/2012 7:00:00 PM|"BLW"|18|"Male"|"MED"|"BLK"|"BLU"|"UNITED STATES"||"N"|"N"
10/14/2012 10:15:00 PM|"BLW"|43|"Male"||"GRY"|"XXX"|"UNITED STATES"||"N"|"N"
10/14/2012 10:15:00 PM|"BLW"|48|"Female"||"BRO"|"BRO"|"UNITED STATES"||"N"|"N"
10/14/2012 10:40:00 PM|"BLW"|36|"Male"||||"UNITED STATES"||"N"|"N"
10/17/2012 6:00:00 PM|"BLW"|45|"Male"||"BRO"|"BLU"|"UNITED STATES"||"N"|"N"
10/17/2012 6:00:00 PM|"BLW"|40|"Female"||"BLN"|"BLU"|"UNITED STATES"||"N"|"N"
10/17/2012 6:00:00 PM|"BLW"|40|"Male"||"BRO"|"HAZ"|"UNITED STATES"||"N"|"N"
10/17/2012 6:00:00 PM|"BLW"|20|"Female"||"BRO"|"BRO"|"UNITED STATES"||"N"|"N"
10/18/2012 10:45:00 AM|"SPW"|43|"Male"||"BRO"|"BRO"|"UNITED STATES"||"N"|"N"
10/18/2012 11:19:00 PM|"BLW"|29|"Male"|"MED"|"BLK"|"BRO"|"MEXICO"|"IN TRAVEL"|"N"|"Y"
10/22/2012 10:15:00 AM|"SPW"|35|"Male"||"BRO"|"BRO"|"UNITED STATES"||"N"|"N"
10/23/2012 12:51:00 PM|"SPW"|38|"Male"||"BRO"|"HAZ"|"UNITED STATES"||"N"|"N"
10/28/2012 1:39:00 PM|"BLW"|26|"Male"|||"GRN"|"UNITED STATES"||"N"|"N"
10/28/2012 8:45:00 PM|"BLW"|25|"Male"||"BLK"|"BRO"|"UNITED STATES"||"N"|"N"
10/28/2012 8:45:00 PM|"BLW"|45|"Male"||"BRO"|"BLU"|"UNITED STATES"||"N"|"N"
11/1/2012 12:18:00 AM|"SPW"|40|"Male"||"BLK"|"BRO"|"UNITED STATES"||"N"|"N"
11/2/2012 11:38:00 PM|"BLW"|35|"Male"||"BLK"|"BRO"|"UNITED STATES"||"N"|"N"
11/5/2012 5:30:00 PM|"BLW"|45|"Male"||"BRO"|"XXX"|"UNITED STATES"||"N"|"N"
11/7/2012 5:41:00 PM|"SPW"|29|"Male"||"RED"|"XXX"|"UNITED STATES"||"N"|"N"
11/7/2012 11:38:00 PM|"BLW"|36|"Male"|"MED"|"BLK"|"BRO"|"MEXICO"|"IN TRAVEL"|"N"|"Y"
11/7/2012 11:38:00 PM|"BLW"|50|"Male"|"LGT"|"BRO"|"BRO"|"MEXICO"|"IN TRAVEL"|"N"|"Y"
11/7/2012 11:38:00 PM|"BLW"|26|"Male"|"LGT"|"BRO"|"BRO"|"MEXICO"|"IN TRAVEL"|"N"|"Y"
11/7/2012 11:38:00 PM|"BLW"|42|"Male"|"LGT"|"BLK"|"BRO"|"MEXICO"|"IN TRAVEL"|"N"|"Y"
11/8/2012 3:30:00 PM|"SPW"|44|"Male"||"BRO"|"BLU"|"UNITED STATES"||"N"|"N"
11/11/2012 1:09:00 AM|"BLW"|21|"Male"||"BLK"|"BRO"|"UNITED STATES"||"N"|"N"
11/12/2012 3:00:00 PM|"BLW"|50|"Male"|"MED"|"BLK"|"BRO"|"CAMBODIA"|"IN TRAVEL"|"N"|"Y"
11/12/2012 7:26:00 PM|"SPW"|30|"Male"||"BLK"|"BRO"|"UNITED STATES"||"N"|"N"
11/14/2012 12:44:00 AM|"BLW"|25|"Male"||"BLK"|"BLK"|"GUATEMALA"||"N"|"N"
11/14/2012 8:25:00 PM|"BLW"|38|"Male"|"FAR"|"BRO"|"HAZ"|"CANADA"|"TRAVEL/SEEKING"|"N"|"Y"
11/14/2012 8:25:00 PM|"BLW"|25|"Male"|"LBR"|"BLK"|"BRO"|"CANADA"|"TRAVEL/SEEKING"|"N"|"Y"
11/16/2012 4:01:00 AM|"BLW"|34|"Male"||"BRO"|"BLU"|"UNITED STATES"||"N"|"N"
11/16/2012 4:01:00 AM|"BLW"|16|"Male"||"BRO"|"BLU"|"UNITED STATES"||"N"|"N"
11/16/2012 3:00:00 PM|"BLW"|30|"Male"||"BRO"||"UNITED STATES"||"N"|"N"
11/16/2012 7:24:00 PM|"SPW"|82|"Female"||"WHI"|"GRY"|"UNITED STATES"||"N"|"N"
11/18/2012 9:01:00 AM|"SPW"|22|"Male"|"MED"|"BLK"|"BRO"|"MEXICO"|"IN INSTITUTION"|"N"|"Y"
11/18/2012 7:10:00 PM|"BLW"|32|"Male"||"BLK"|"BRO"|"UNITED STATES"||"N"|"N"
11/19/2012 11:47:00 AM|"BLW"|37|"Female"||"BLK"|"BRO"|"CANADA"||"N"|"N"
11/23/2012 2:27:00 AM|"BLW"||"Unknown"||||"UNKNOWN"||"N"|"N"
11/23/2012 11:20:00 AM|"BLW"|33|"Male"|"MED"|"BLK"|"BRO"|"MEXICO"|"IN TRAVEL"|"N"|"Y"
11/25/2012 1:00:00 PM|"SPW"|32|"Male"||"BRO"|"BLU"|"UNITED STATES"||"N"|"N"
11/25/2012 1:00:00 PM|"SPW"|20|"Female"||"BRO"|"BRO"|"UNITED STATES"||"N"|"N"
11/27/2012 12:33:00 AM|"BLW"|48|"Male"||"BRO"|"BLU"|"UNITED STATES"||"N"|"N"
11/27/2012 2:30:00 PM|"SPW"|35|"Female"||"BRO"|"BRO"|"UNITED STATES"||"N"|"N"
11/28/2012 6:45:00 AM|"SPW"|26|"Male"|"MED"|"BLK"|"BRO"|"MEXICO"|"TRAVEL/SEEKING"|"N"|"Y"
11/28/2012 6:50:00 AM|"SPW"|28|"Male"|"MED"|"BLK"|"BRO"|"MEXICO"|"TRAVEL/SEEKING"|"N"|"Y"
11/28/2012 6:50:00 AM|"SPW"|26|"Male"|"MED"|"BLK"|"BRO"|"MEXICO"|"TRAVEL/SEEKING"|"N"|"Y"
11/28/2012 1:12:00 PM|"SPW"|24|"Male"|"BLK"|"BLK"|"BRO"|"SOMALIA"||"N"|"Y"
11/29/2012 4:30:00 PM|"BLW"|25|"Male"||"BRO"|"BRO"|"UNITED STATES"||"N"|"N"
11/29/2012 5:30:00 PM|"BLW"|26|"Male"||"BRO"|"BLU"|"UNITED STATES"||"N"|"N"
11/30/2012 12:23:00 AM|"SPW"|20|"Male"|"MED"|"BLK"|"BRO"|"CANADA"|"TRAVEL/SEEKING"|"N"|"Y"
11/30/2012 12:23:00 AM|"SPW"|19|"Female"|"OLV"|"BRO"|"BRO"|"CANADA"|"TRAVEL/SEEKING"|"N"|"Y"
11/30/2012 12:23:00 AM|"SPW"|23|"Male"|"LGT"|"RED"|"HAZ"|"CANADA"|"TRAVEL/SEEKING"|"N"|"Y"
12/5/2012 9:48:00 AM|"SPW"|35|"Male"|"MED"|"BLK"|"BRO"|"MEXICO"|"IN INSTITUTION"|"N"|"Y"
12/5/2012 11:30:00 AM|"SPW"|31|"Male"||||"UNITED STATES"||"N"|"N"
12/7/2012 7:30:00 AM|"SPW"|19|"Male"||"BRO"|"BRO"|"UNITED STATES"||"N"|"N"
12/7/2012 4:30:00 PM|"BLW"|28|"Male"|"MED"|"BLK"|"BRO"|"MEXICO"|"IN INSTITUTION"|"N"|"N"
12/9/2012 4:55:00 PM|"BLW"|19|"Male"||"BLD"|"BLU"|"UNITED STATES"||"N"|"N"
12/9/2012 5:45:00 PM|"SPW"|18|"Male"||"BLK"|"BRO"|"UNITED STATES"||"N"|"N"
12/9/2012 9:16:00 PM|"BLW"|42|"Male"||"BLK"|"BRO"|"UNITED STATES"||"N"|"N"
12/10/2012 9:55:00 AM|"SPW"|23|"Male"|"MED"|"BLK"|"BRO"|"MEXICO"|"IN INSTITUTION"|"N"|"Y"
12/10/2012 1:29:00 PM|"BLW"|48|"Male"|"MED"|"BLK"|"BRO"|"UNITED STATES"||"N"|"N"
12/10/2012 7:18:00 PM|"BLW"|67|"Male"||"BLK"|"BRO"|"ERITREA"||"N"|"N"
12/11/2012 3:32:00 AM|"BLW"|28|"Male"||"BRO"|"BRO"|"UNITED STATES"||"N"|"N"
12/11/2012 5:06:00 PM|"SPW"|56|"Male"||"BRO"|"BRO"|"UNITED STATES"||"N"|"N"
12/13/2012 12:35:00 PM|"SPW"|34|"Female"||||"UNITED STATES"||"N"|"N"
12/15/2012 10:30:00 PM|"BLW"|42|"Female"|"MED"|"BLK"|"BRO"|"SOUTH KOREA"|"TRAVEL/SEEKING"|"N"|"Y"
12/15/2012 10:31:00 PM|"BLW"|31|"Male"|"MED"|"BLK"|"BRO"|"SOUTH KOREA"|"TRAVEL/SEEKING"|"N"|"Y"
12/15/2012 10:31:00 PM|"BLW"|29|"Female"|"MED"|"BLK"|"BRO"|"SOUTH KOREA"|"TRAVEL/SEEKING"|"N"|"Y"
12/15/2012 11:21:00 PM|"BLW"|37|"Female"||"BRO"|"BRO"|"UNITED STATES"||"N"|"N"
12/16/2012 3:32:00 AM|"BLW"|35|"Female"||"BLK"|"BRO"|"UNITED STATES"||"N"|"N"
12/16/2012 11:48:00 PM|"BLW"|28|"Male"|||"GRN"|"UNITED STATES"||"N"|"N"
12/16/2012 11:48:00 PM|"BLW"|24|"Female"||"BLN"|"BLU"|"UNITED STATES"||"N"|"N"
12/17/2012 5:40:00 PM|"SPW"|46|"Male"|"MED"|"BLK"|"BRO"|"MEXICO"|"IN TRAVEL"|"N"|"Y"
